index,author_name,review_date,reviewer_ratings,review_body
12,bad hotel riviera soutj beach,"July 2, 2018",1,Badly run hotel riviera Hotel housekeeping was not consistent in cleaning the room and many days by 5 pm had to call down before the came to clean. Days that didn’t clean dishes leave coffee pods left sand in the shower etc. secondly  we lost power 3 times and twice in one day and was unable to work and one night had to move to a different room. The second time we waited over one hour for the main fence guy from another property of there’s to come an couldn’t even find the power box we had to go switch it back on. After the third time this happened we asked them to in some way for spoiled food in fridge plus all the other inconveniences plus one day not be able to work and losing work I asked for some sort of compensation and for 45 minutes attempted to reach something and hotel refuse to do anything for all the issues that we clearly there responsibility
13,Ben0564,"October 14, 2018",1,"Beware of Scam I booked a hotel on Hotwire. I arrived at about 10pm only to find out that the hotel was over booked. The hotel said they would tell the third party (Hotwire) that they would approve a refund for the night and comp me a night stay at a nearby motel. Once I spoke to Hotwire, they said that they would apply a credit in my Hotwire account in addition and this credit would be good for a year. Luckily I called Hotwire back to confirm the credits. The new guy customer service rep informed me that the credit in my Hotwire account was what I was getting. After a conversation explaining that I didn’t understand it that way I asked to just credit my card. Let’s think about this, if I don’t use that credit within the years time I just lose the money! That sounds like a scam and will be in touch with the better business burea."
14,ph_ag,"March 20, 2019",1,"Seriously the worst ever ! Warning false advertising - just as another reviewer experienced I was also charged for a room but then receive an error. Which means the room and that deal “got away” which is bs. I called and they stated the price went up reason why it did not book but yet charged my card. So I asked can you they use that credit to pay the difference to book another room they said no.  So I let it be and waited til the next today to see if my credit card got refunded back. Nothing yet..... so I saw the same deal again (my mistake) and I tried to book it and the same error I received. I got charged again, so now I have two charges pending. I understand that it’s not fully charged just a hold but on my end it shows that it’s charged, now I have to wait 3-5 days. So now I can’t book anything for my birthday weekend. So be aware DONT USE HOTWIRE - PURE FALSE ADVERTISING!!!!"
15,DidappointedInHotel,"December 8, 2019",1,"Too far from Downtown Chicago I can’t voice my disappointment enough in this hotel. I came to Chicago to shop and go to a play. I input ‘downtown’ when making the reservation and even called the hotel, when I saw it was an option, to ask if it was walking distance to the main shopping areas.  I was there three nights and paid more for urber rides than the hotel! I would have done so much more in Chicago if it wasn’t an additional $20+ to get to the city. Hotel itself was okay. Tiny and old. Plus when you get there an additional $20 per night, in the small print when you book, for extra amenities that you will never use. Spa down the road, discount at the bar(that was never open late enough to use). Live and learn. Unless you are planning on staying in the Gold Coast area book someplace else. The extra for the room is worth it.  Ended up costing me over $100+ more than planned."
16,moveplaylearnnow,"February 15, 2020",1,Over charge Multiple time problems with Hotwire. Their customer service is basically to tell you there’s nothing they can do. 
17,lcm lon,"August 9, 2019",1,Hotwire bait and switch app is misleading Hotwire uses bait and switch when you book with them. They said I was guaranteed to receive my car rental from Enterprise Alamo National Hertz Dollar Budget. When I went to book car rental they gave me Advantage. I called them to mention that advantage was not advertise in my five guaranteed car rentals companies. They did a bait and switch on me and they refused to switch me to one of the other car rental companies. In which they advised I was guaranteed in their online listing. I reviewed advantage and their customer reviews had so many negative complaints with this car rental company. I didn’t feel safe using them for my family trip. Hotwire refuses to issue me a refund or switch me the the rental company that they guaranteed to me. I will never use Hotwire ever again. Poor customer service and not a trusting company. Their bait and switch was very this honest. Buyers beware
18,SarahjZhang,"August 27, 2019",1,"Never a followup I had enjoyed using hotwire in the past. However, my last experience has made me change my view on hotwire service. I got a rental car through hotwire. On the day of my travel, the rental car company had no cars available. I was told that the wait could be 2-3 hours as 6 parties ahead of me were waiting for cars. I cant sit around at airport for 2-3 hours. So I got another rental car from a different company. I contacted Hotwire right after I left the airport. I was told that they will take care of it. After I came back from my business trip, I contacted them again regarding the credit, I was told that they are working on it. 2 weeks later, no one called me or followed up on this. No credit was issued. Now I have to dispute through my credit card company. Very disappointed with their service."
19,4;32-6?7:),"March 23, 2020",1,"Long time user no more Long time user of Hotwire for years...to the tune of tens of thousands of $$...no joke.  Business, pleasure, family trips, you name it.  Have touted this company and its simplicity with friends and family forever as I believed in its value.  No more."
20,Fiffjddjhfhjh,"October 20, 2017",5,"DO NOT USE IT I booked hotel on 20th October at 1am in morning when I was done with work in Nj . When I came to hotel around 3am hotel receptionist told me reservation is for 20th October but starts at 3pm🤔. So I lost night sleeping in car a I am tired at work because Of Hotwire . When you call hotel and ask to go in today it means now , not in 13 hours , this application is not serious tool for booking hotel , if you need some serious booking without mastaike you should call hotel and book it . Never again this stupid unusable aplication"
21,Sal-bug,"April 17, 2018",5,I like them! J.O. I travel on business a lot and use Hotwire often especially on short notice. This app has worked for me 99% of the time. And if I ever ran into a problem with any stay a quick call to them and it was taken care of immediately no questions asked. I personally can't say a bad thing about this company. Using this app requires the ability to read between the lines and knowing the areas to hit on a great hotel. In other words if you have half a brain it's a great way to go.
22,Dan Loves Debbie,"July 28, 2018",5,You lose all compensation when you book through them! If there is a problem with the hotel Hotwire will only offer $25. No full refund even if they do something horrible.  In my most recent case I saved $9 over booking the Comfort Inn Downtown in Chattanooga only to have the staff ignore our do not disturb sign and wake us early.   Normally I would get a refund from Comfort Inn.  1 hour on the phone and texting with Hotwire and the best they can do is $25.  This applies to thefts from your room and other losses also.  Not acceptable!
23,SharonGomezPR,"January 28, 2019",1,No real option provided I booked a hotel due to a delayed flight after at 12:30 am 28th of January. 
24,TheMerrierTerrier,"March 26, 2019",1,"Beware of booking unnamed hotels I booked a night at unnamed 2 star hotel in Anaheim one night.  When I arrived, there were 2 squad cars in the parking lot interrogating someone.  There were several ladies of questionable circumstance hanging out in the doorways of their rooms.  I then looked up reviews of this motel online and found out this place was notorious for drug use, prostitution, etc.   Before checking in, I called Hotwire to let them know of the situation.  They were not willing to make any adjustments.  I wasn’t expecting the Ritz but this place was beyond safe.  This was especially sad since it was blocks away from Disneyland.  What if a family had booked there?  There was no way I was going to stay there and called it a loss.   Hotwire was not willing to make any amends.  I never used their app again."
25,Wickster37,"April 6, 2019",1,"Very bad customer service Hotwire will never help you when a situation arises that’s out of your control or when they are at fault.  For example, I reserved a hotel that Hotwire stated they had an airport shuttle.  I called for the shuttle but the hotel said they don’t service the airport I was at.  I called Hotwire and they would not transfer the to another hotel near the airport I was at even though the hotel accessed the cancellation/change.  Another time, I got a hotel that was to be a 2.5 star rating.  I showed up and this hotel had massage parlors, and other sketchy businesses in the rooms of the hotel.  I took pictures and sent them to Hotwire.  They would not cancel or change the reservation even though this star rating was not accurate.  Hotwire customer service is by far the worst experience I’ve ever encountered."
26,SLG1220,"September 16, 2019",5,"Booking travel has never been easier! This app is really well designed. We were able to score a great deal on a hotel in downtown Chicago for a family staycation. Thanks to the advanced filters, we could narrow down to a specific neighborhood and find a hotel with a pool. The kids had a blast and we were able to use some of our savings to splurge on a nice meal at the hotel restaurant. I will definitely continue to use Hotwire and will certainly recommend this app to my friends and family. Thank you Hotwire!"
27,bartekwsh,"January 22, 2020",5,Hotels from hotwire I highly recommend hotwire !!
28,sdgrught,"September 3, 2019",1,"Very misleading on charges. Will never book again. I have booked with Hotwire several times in the past, and the total cost to book a car has always been clear in the marketing. I booked a car for a recent trip to visit family, and the price was marketed for approximately 32 per day TOTAL. Buried in the fine print (which was not clear and easy to understand and buried at the bottom of a very long email) was a reference to taxes and fees. This added another 148 to my bill and brought the cost of the car to nearly 60 per day. Absolutely unacceptable and incredibly misleading. I am disputing the charges with my bank and filing a complaint with better business bureau. What a terrible business practice. My rental was through dollar. Terrible!"
29,Dad-Dan,"April 11, 2020",5,Crooked Company- Buyer Beware STAY AWAY!  Any “deals” come with extremely bad and unprofessional service. My family and I were planning a trip to Florida and we rented our car through Hotwire. (Big mistake)
30,Jnaumow,"October 16, 2017",1,"Left me stranded Booked a hot rate rental car and upon arrival the rental car company refused to honor the confirmed reservation. After calling Hotwire they kept me on hold for 30 minutes while they spoke with the car rental company. Hotwire’s response was that the company would not adjust, but Hotwire would make a special concession this time and refund my money. The agent acted like I should feel privileged that I would get a refund. No offer or willingness to find me an alternative rental with any of the handful of companies available at the airport where I was at. Needless to say I used a competitors website and was able to book a similar deal in 5 minutes and walk out with a car. Pathetic customer service and they will not see my business again."
31,Traveler with taste,"February 12, 2018",1,Hotel ratings exaggerated I use this app a lot and although I appreciate the good deals. It seems like some of the hotels are rated with a higher star value than the actual hotel could be rated for.
32,traveeleer,"December 15, 2018",1,"Vê careful! horrible search system Be careful with the search system of this application! runs the risk of sending you far away from where you are. I was at a loss as I needed a hotel right next to the airport. I chose the location ""fco airport"" and they sent me to a hotel 15km from the airport in the ""lido di ostia"" region. if I put as the main filter the distance from the airport means that I need it to be as close as possible, since I had to have a few hours. as it was late it had no transport and had to sleep at the airport. total nonsense! and I still have to pay for the system error. as I was not compensated for the error, I will make this critic on the internet about this absurd error and the treatment policy of the clients of this ""company"""
33,Wellrope,"January 9, 2019",4,"Mostly good service I’ve used Hotwire several years and have rarely been disappointed.  Most of my usage is booking some weekend hotels.  We have been very frustrated that recently Hotwire combined the downtown area and the 7th Street District in Fort Worth.  I’ve mostly stopped using Hotwire when we desire to go to downtown Fort Worth on the weekends because we risk not being near the areas we prefer.  We like both of those areas, but it is too spread out to enjoy if the hotel is in the 7th St. District, but our entertainment that weekend is downtown."
34,Euroz!,"August 16, 2019",2,"Bug in Car search Hotwire used to be the best app for renting cars. No other app/service provided a better service than them, but some weeks/months ago the search is not working for car rentals in the same day or the next day. When you try to search for any car it always says there is no cars available. I am talking about NYC area, so there is no way there are no cars available. Even if I go directly to the website of the rental companies they always have cars. So it seems that you need to book the car 2 days in advance now. That is really inconvenient. I hope someone is able to take a look if this is a bug. Thank you."
35,Zndkzksndnskznsnsjzndn,"June 11, 2019",1,"Worst experience I’ve ever had First time I ran into problems with Hotwire was when I booked a rental with them, They rental car company they sent me to had no rentals at the time. I called and talked to a customer service specialist and I was then charged again for another rental that when I got there the company had no rentals available either. The second time I’ve had problems with Hotwire was today I booked a room with them and upon arrival the hotel was a disaster area. Furniture was broken and cushion was coming out. Not to mention the hotel I booked was not the one I was sent to."
36,streettoonz,"October 11, 2019",1,"Don’t fall for the hot rate!!!! I would give no stars. However that is not an option. The hot rate advertised was $4 cheaper than the regular rate. Ok great deal. After I booked it and checked it with the regular rate, I found that I paid more than if I would’ve booked it at regular price. Customer service is absolutely no help. Spoke to regular agent R.D. and Jen a supervisor. Both were with the run around b.s. And said and I quote “the system changes the prices and they have no control over the booking costing more with the hot rate than a regular rate “ . I am still confused. Do yourself a favor and don’t believe the hot rate b.s. It’s a joke. 42 minutes wasted out of my life dealing with them and still no help what so ever. The low price guarantee is a joke."
37,Dggarza,"September 22, 2019",5,Hotwire is Great! I have been using Hotwire 10 years and counting and it hasn’t let me down! I have always gotten great deals when traveling around Texas and even got a GREAT deal through Hotwire visiting my hometown of Chicago! Recently I also found out they have great customer service when the hotel I was staying in had an incident occur and the Hotwire customer service department took care of it to my utmost satisfaction! I have no doubt I will continue to use Hotwire services for my future travels.
38,unhappy hotwire customer,"March 31, 2020",1,Just lost a loyal customer I have used Hotwire for over 10 years and have never had a problem. Today will be the last time. I tried to call them to cancel my car rental since I am unable to travel due to the Coronavirus. What a scam. They will not refund due it due to it being a Hot rate. I understand the cancellation policy but this is due to an International Disaster. I contacted the rental car company & they said it’s Hotwire’s policy not theirs. They do not receive the money until I pick up the rental. Really Hotwire you won’t amend your policy due to unforeseen circumstances which is out of my control. Shame on you. I hope its worth losing a loyal customer. Your taking peoples money without providing a service.
39,Queer Vic,"July 2, 2019",5,Finally Great I have used Hotwire 7 times in the past getting the property I wanted 2 times out of 7. To my surprise there is now a feature that gives you a sneak peak of the hotel you will get. I use the app with Trip Advisor to look at the hotels that are up for grabs. Thanks to the sneak peek of the room I snagged a great 4.5 * hotel in NYC at an excellent price. With that feature Hotwire will now be my hotel app of choice. Thank you for listening to your customers.❤️❤️❤️❤️❤️❤️
40,cra01004,"February 20, 2018",5,Best rates - best hotels I’ve been using Hotwire for years - I’ve learned to book early to get the best deals and have stayed at hotels I otherwise wouldn’t afford. I have referred so many people to “my secret” to how I get my unbelievable deals and my wife brags about my ability to find 4 star hotels for 2 star prices. I now use it for my business travel and refuse to use our companies travel site because I save our company so much money. Thanks Hotwire!
41,ernookum,"March 2, 2018",5,"Poor user experience Retrieving login information from an email is problematic and often results in error messages without an explanation as to the reason (very poor user experience) When I am using the same app from the same iOS device I shouldn’t have to go through such a difficult experience and create a new account each time...In short, other sites are much easier to use."
42,Lucky 10382,"March 14, 2018",2,"voice over accessibility is poor again The current version has very poor blind accessibility. On the search results page for hotels, all the tabs at the bottom of the page are unlabeled so I don’t know what I’m clicking. When I click on a hotel it doesn’t tell me which hotels I might be choosing from while invoice over mode and it doesn’t list the amenities in voice over mode. Travelocity doesn’t have these problems. I am a repeat customer of hotwire but there most likely going to lose my business on my upcoming vacation in two months because I can hardly use the app."
43,J Garoppolo,"May 21, 2018",5,Crossing my fingers I was searching for hotel in Glendale with the swimming pool to be exact. 
44,Cdp14,"May 28, 2018",1,"Horrible Service Every time I rent a car in my area, I get to the rental car agency and they don't have a car readily available.  Three times I had to wait 2 hours to get a car which made me miss my nephews communion!! "
45,sf-ss,"October 18, 2018",5,"so Convenient! I can’t tell you how many times plans have quickly changed when I’m at the airport or in a different city or need to head somewhere really quick, and I log onto Hotwire app and my problem solved in less than five minutes. This thing really is amazing, and it’s way cheaper than booking directly through the hotel"
46,Bc1723,"February 11, 2019",1,Military mom I would not recommend ANYONE military affiliated use Hotwire!!!! My son has been deployed serving our country for 8 months and I had booked through Hotwire to be at the base when his ship returned since I am a special ed aide my funds are very low. His ship got extended a month on deployment so I tried to change the date of my stay NOT a refund....all I wanted was to change dates because it was nothing anyone could have known would happen when they got extended. I tried numerous times speaking with Hotwire and they would not budge!!!! These people are not military friendly whatsoever they do not care!!!! Giving them one star was even to high for a recommendation!
47,Traveler1212,"May 5, 2019",1,"Don’t use it out side of the USA During the Christmas I was in Dubai, I straggle couple of times with Hotwire booking. One time I had been charged additional 150$ when I arrived to the hotel, the hotel managers informed me that there is 150$ fee for each person, that fees related to ongoing event for the Christmas Eve inside the hotel, even when I was not interested I had been forced to pay it or will not be checked in (well known hotel)."
48,veronic71,"May 8, 2019",1,Disappointed!! I’ve been using Hotwire for a while now but never the app and ever since I started using the app I’ve had a problem every time.  I wanted to book one night not 2 nights the system sometimes freezes on you and Press is more than one night so people please be aware it’s better to call or online but NOT the app.  To be completely honest I hate hate the app it just booked 2 night instead of one in the people at customer service can I help you because at the end of the day that was your mistake for not paying attention to the app. Because apparently it is your responsibility to make sure the app works properly on your phone.
49,dfgjjhgf,"September 6, 2019",3,"Lower expectations I have enjoyed Hotwire for many years and will continue to use them just with lower expectations, the last car I rented was a Chevrolet Tahoe or similar from Thrifty. I picked this size vehicle for a family vacation, I got a 7 passenger KIA something, I complained that was not similar or even close in my opinion, they had a Tahoe there and would only let me have it if I made another reservation through them.... I did get a Buick 7 passenger that still didn’t come close but I had to go. So if I ever need a specific size vehicle I won’t use Hotwire."
50,Marty Mich,"July 22, 2018",5,Overall best deals I typically look for deals the evening I want to stay (unless there is some big event) sorted by price low to high and choose the best I can with 70% or higher rating. I’ve had some great deals. The very beat have been when I’m traveling in the off season. I haven’t found a better easier system for saving. Car rentals have been good too.
51,malikb5055,"July 26, 2018",5,"Good but could use more features Great app, but I still prefer kayak because it keeps track of everything like my flights, flight miles, places I traveled, how many cities I’ve been to, and syncs automatically. It would be awesome if these features were added to Hotwire so I could use it as my main travel app."
52,Tm4freedom,"September 9, 2018",5,"Hotwire is Awesome I’ve been using Hotwire for years and have saved thousands of dollars on hotel rates. I’ve never been disappointed, but it does require a little homework on the users part... i.e. have a general idea of where you want to stay in a city, read the amenities section carefully so you know whether your getting free parking, etc."
53,Skottae,"October 6, 2018",1,"Messaging system is unusable! After renting a car through Hotwire, I had a problem with Hertz not accepting the terms of their contract. In order to resolve this with Hotwire, I was forced to use the app and their messaging system. "
54,RockJunkie_NJ,"March 26, 2019",1,THE WORST CUSTOMER SERVICE Beware. If you ever plan on calling customer service to get a refund or change your travel plans stay far away from Hotwire. It’s like they have a script that they will NOT deviate from. They will NOT provide any type of refunds or work with you. They don’t even listen. 
55,topdaddy4twink,"September 12, 2019",5,Sir. I have found that Hotwire usually has the best rates at the best four star hotels.  The only draw back to hot wire is that the hotels hammer you with deposits for so called incidentals that take forever to return to either your credit card or bank accounts . Hotwire should share the billing info with the hotels to prevent this from being such a nuisance. Thanks Hotwire for having good rates👍🏻
56,elakemper,"September 16, 2019",5,"Best travel app for deals$$$ I’ve used this app more times than I can count because it saves me TONS of money! I can get 4 star hotels (or better) for less than $100 in most cities. Simple, easy to use. I just filter by star rating and recommend score, then find the best deals in the city. Thanks Hotwire!!! You have made my dollar go farther for my vacations."
57,robert benca,"June 12, 2019",1,The worst place to rent the car delete the app before they screw you I know there is a lot of review and sometimes we don’t consider them as value till we try so let me start mine. I will never ever rent the car thru Hotwire they are the worst you better go straight thru car rental company and pay little more because you will ended up with no car and they don’t care about anything don’t even take ownership for the mistakes they did and that’s bad even they are the one who put you to this situation. They can keep Hotwire credit and stick it up to ceo where the sun don’t shine
58,EdRock,"January 15, 2020",1,"Pathetic and deceptive I’ve used Hotwire, generally successfully, for more than 20 years. Recently, I used the app to make two reservations. The app failed to request me to log in and sent the confirmation messages to the SPAM folder of the email address associated with my Apple ID because I used Apple Pay. And yet, when I went to Hotwire dot com and entered that email address, the site said I had no reservations with that email address. And this doesn’t even go into the dismal customer service experience. Hotwire today is not what it once was. And their app is worse. Avoid."
59,CWEN4,"June 23, 2019",1,Bait and switch The so called deals are not really deals at all. They use false/misleading advertising and a story about their unique business model to create a perception of savings. 99% of the time you are simply being lured into the platform by the possibility of paying the rates of a second rate hotel and getting a first rate one. But what’s the possibility?!!! Practically zero under most circumstances. But their advertising makes it sound like it’s almost always guaranteed. Read the fine print before you book! This business is borderline fraud. And horrible customer service.
60,olawet,"October 1, 2017",5,Great way to save on hotels I use Hotwire all the time for hotel bookings. On the average it saves me approximately 30% if I book on the day of arrival.
61,Hierge,"November 4, 2017",4,Experienced User We only use Hotwire to book rooms.  Occasionally we end up in mediocre properties but on most occasions we get awesome rooms.  Depends on the market.  In Fairfax VA there are 4 star hotels available for the price of motels.  The only reason this isn’t five star is customer service which isn’t good. Promised me a coupon for $25 after dropping a reservation.  Nothing.  I’d rate customer service a two.
62,BeardedNick,"May 10, 2018",5,"Perfect Travel App Perfect for booking a great room at a fraction of the price - on the fly! I have literally landed in a city (Chicago, Minneapolis, Philly, D.C. etc) driven into town for lunch or dinner and while waiting for the delivery of my entree - jumped on phone, pulled up the HOTWIRE APP & booked my room in less than five minutes. Yes, FIVE minutes or less! Yep, it’s that easy: while selecting your meal, select your room! ❤️ Hotwire!"
63,dadenso,"July 17, 2018",1,"This is not a 2 1/2 star hotel I am having to get a another hotel tonight because I was mislead by Hotwire. I stayed at 1 hotel down the road last night that is rated 2 1/2 stars by hotwire. Tonight I book a 2 1/2 star hotel listed as a hotwire “hot deal” and this place is a straight up dump. This is a motel for construction workers, no offense thats my biz too, but I’m on a family vacation and I have small kids with me. This is not even worth comparing the 2 places, this is straight up being mislead by Hotwire. I would love to walk both properties with a hotwire rep and see if they can compare the 2."
64,Subway surfer awesome person,"August 9, 2018",5,Best and easiest booking for cars no matter where you are! Always easy and fast booking! Been using hotwire for cars for over 7 years and I have been great full to get lowest pricing and price comparison in one easy app! Absolutely the only way I book a car rental while traveling! Hotel is ok. Love this app though! So easy!
65,William A Roach Jr,"November 16, 2018",5,"Excellent for hotels and cars! I have used this app for five years, and it’s the first place I go when i need a hotel or rental car. I would challenge anyone to find a better app for rental car prices. I pride myself on searching for the best prices, and Hotwire is my go-to source. Highly recommend this app with complete confidence."
66,ts11052018,"December 13, 2018",4,"this is now only a scam I feel the same as above,  now.  I was charged including tax $151 per night when regular price at same hotel was $89 per night and through Priceline or orbitz it was even cheaper.  On top of that they listed the Crown Plaza in New Orleans as parking $42, I was charged $211 for parking and I didn’t even park there- I have a parking ticket from across the street to prove I did not park there then."
67,double007girl,"January 25, 2019",1,Don’t ever book Hotwire I booked airlines and 2 night stay the airline confirmation was never provided and I could not get checked in time because Hotwire does not answer the phone lines without a long wait also since I could not catch my flight they said they arranged for hotel late arrival but when I arrived the hotel said they see my reservation but sold my room and they were sold out and could not check
68,nanavlb,"November 7, 2019",5,"Booking on cross country trip! Have had good luck booking hotels using Hotwire app! Always check out which hotels are offered and have been happy with results! Message that says “can’t process booking try again” is not helpful, better message would be “ choose a different room” or “ rooms sold out”"
69,hgjvcvbnn,"January 25, 2020",1,"Bait & Switch First experience, they allowed me to book at a location that was closed. They blamed me telling I'm not at the correct locating. After over an hour and an additional 100 dollars charged, they allowed me to switch to a new location. Second experience, I booked a convertible because weather was predicted to be warm but now it's very cold. Asked them to cancel that so I could Rebook a normal car. Was denied even though the policy states ""cancel anytime"" this is a bait and switch company that screws up your reservations and blames you but keeps yours money. Buyer beware!"
