index,author_name,review_date,reviewer_ratings,review_body
39,Shgcccnnxsfjhxhdxjxxkgz,"October 23, 2017",3,Loved it until recent changes I loved this app until recently. It currently won’t allow me to access my photos through the app; the option isn’t there in my Settings on iPhone.
40,RaySerifovic,"August 7, 2016",5,Best picture App 👍😀 Wow Microsoft is amazing Works and does the job it's better than apple's built in filters thank you Microsoft
41,Rodrigo 1968,"August 23, 2017",5,Great Lens A great product that doesn't morph you into someone different. I highly recommend this app!!
42,Ramón Manuel,"September 24, 2017",4,It stopped working in iOS 11 It stopped working in iOS 11. It says:
43,The_Great_Reviewer,"October 3, 2017",5,Please update app App not working in IOS11. The is one of the best apps for fixing pictures. Don’t let us down!
44,Rmmc07,"October 7, 2017",2,Bug fix needed for ios 11 It can’t access my photo album anymore and therefore can’t edit the photo.  Keeps asking for me to go to settings/selfie/ photos and allow. But that’s not there.  Worked great till I upgraded to 11
45,Journeyled,"October 7, 2017",3,"Update your application Since iPhones are now on 11, your application is not allowed to access the iPhone's photos.  Prior to 11, we used it a lot to edit photos.  But no longer."
46,Bigmicman,"October 12, 2017",1,Does not work I downloaded it because a friend likes it but it never worked on my phone. Just says please allow access to your camera roll by going to settings however there is nothing in the settings to turn on... Waste of time
47,MFam4,"October 12, 2017",2,Can not access my photos Worked beautifully before iOS 11. Now I keep getting a window to go to Settings➡️Microsoft Selfie➡️Photos to allow access. Unable to do that. Please fix. Have had this app for 2+years and love it!
48,Herains1976,"October 24, 2017",1,No longer works Loved this app!! Then IOS made an update in September and completely stopped worked - can’t upload pictures as there is an error message and no way to fix in settings. Apparently the developers have given up on this app and have no reason to make an update.
49,kellykellykellllly,"March 4, 2019",4,"Why does it mute my phone? I adore this app for the smoothing effects, but it always mutes my phone when I use it, which is irritating."
50,Jase1125,"March 3, 2017",3,"Excellent No other selfie app comes close. This automagically does the same thing that photographers do - hiding blemishes, evening skin tones, etc.  one negative - it doesn't save full resolution images. That is disappointing."
51,Linzy101182,"October 1, 2017",1,"Please Fix iOS 11 Update!!! I loved and used this app all the time before the iOS 11 update, but now it won’t work at all post update! It tells me to go to Settings > Microsoft Selfie > Photos to give the app access to my photos... only photos isn’t an option! Please fix the app! :-("
52,RemyK7,"October 13, 2017",1,Doesn’t work with iOS 11 This used to be one of my favorite photo apps. I now get a pop-up every time I try to use it telling me that I need to grant access by going through “Settings > Microsoft Selfie > Photos”! It’s a useless app now as a result. Hopefully this issue is resolved soon.
53,iOS 7 Akue,"October 14, 2017",1,"IOS 11 UPDATE ISSUE This needs to be fixed. My settings does not have to option to allow Microsoft Selfie to access my photos because it’s automatic. Ever since the update, I can no longer edit my photos from my camera roll. Please fix this bug with IOS. Thank you"
54,Stcloudv,"October 20, 2017",5,"Very easy to use I like this app, it’s very easy to use. However, it’s not supported by iOS 11."
55,Sumila74@,"October 22, 2017",1,No longer working I loved this app but since the last iOS was released all I get when I select a photo is that I need to give permission to access my photos in settings. I’ve done this and even downloaded the app again and it’s still not working.
56,BecM0,"October 23, 2017",2,No longer works with new iOS11 update Please fix the update issue! You can no longer upload a photo or let the app access your photos on camera roll.
57,LMPuckett,"October 25, 2017",3,Please fix!! Loved this app. Until the last update. Permission is given to access photos. But it’s still not working.
58,KristaGobeli,"October 26, 2017",1,"Not working at all If you go to your settings to allow authorization for this app to use your pictures, the option doesn’t even show. It used to work just fine. Very surprised Microsoft can’t even update this."
59,Ariancr7,"October 27, 2017",5,Thanks for fixing crash on iOS 11 very thanks for your perfect support 
60,P@ Wylie,"October 30, 2016",2,"What happened?? Where did all the advanced selfie editing features go?? This was such a cool all in one selfie app with robust editing. Please port all the ""Lumia Selfie"" features back over from windows phone to make this the ultimate selfie app once more!"
61,Mike A in LA,"February 27, 2017",5,Great camera app! Very simple and to-the-point. Easy to use with THE BEST filters around.
62,rdb0703,"June 6, 2017",5,Yes! Of only these tools would be considered standard on any camera app.
63,19Elorac48,"September 20, 2017",3,IOS 11 GLITCH Loved this app before IOS 11. Can not access photos in albums.  App says to give permission in settings but no option for photos.
64,Mirjalalbadri,"October 9, 2017",3,"A problem with ios11 How can I give permission for accessing the photos in my library? The app says activate it in settings, but there is no such option"
65,MaryannB24,"October 10, 2017",2,"No access ISO 11 update broke the app. Can not access photos from my phone. Says to go to setting to give access, but there is no option on settings. Please fix."
66,Nicky Name!,"October 13, 2017",3,Not working on iOS 11 Doesn’t work with pictures already stored on the phone.
67,Eddoooo☺️,"October 17, 2017",3,Great but.. This app was great until it started messing up with the new iOS 11 update. As soon as the problem is fixed they’ll get 5 stars.
68,opearlz,"October 20, 2017",2,Fix bug Unable to select photos to edit. I’m guessing this coincided with the most recent iOS update. Would be back to 5 stars with this fix.
69,pouriajoon,"October 27, 2017",5,Yeay iOS 11 access issue fixed Thank u 😘
70,LincZS,"December 4, 2016",4,Better with age Turn your phone camera into a makeup studio designed to soften imperfect reality.
71,Mojtaba jafari,"September 23, 2017",5,Problem in ios11 Please update for supporting ios 11
72,Jdubb 2,"September 28, 2017",1,iOS 11 - Doesn’t Work It will it allow the pictures to open in app even though the setting is correct
73,reachhusain,"October 4, 2017",1,"App no longer works properly after installing iOS 11 Since installing iOS 11, it is no longer possible to tune images captured outside of the app (using the iOS native camera app, for example)."
74,ratigen,"October 4, 2017",1,Now broken The iOS 11 update you cannot access your photos anymore so they need to update it as soon as possible last update was over a year ago
75,9millimeter,"October 13, 2017",1,"I will pay $$ to fix the iOS 11 glitch!! I’m guessing the developers are not making money on this app so they don’t care if it works with the iPhone update, but I’m willing to pay for an app that works."
76,2525LALOLA,"October 14, 2017",1,iOS 11 Broke it :( This app no longer works on ios11. It says you have to give permission to your photos but when you go to the app settings in general settings there’s no place to give permission to photos.
77,~SweetMouth~,"October 15, 2017",3,Update! I love this app but now it doesn’t work with the new Apple update. Can you PLEASEEE update this app so that it will work again?
78,Fahima@512591,"October 22, 2017",1,Cant use it for my photo library It shows that i need to give permission from setting. But in my iphone 6s there no such thing: “settings> microsoft selfie> photos”
79,Jen.indy,"October 26, 2017",4,Good app for photo filtering Updating review since they fixed the bug.
80,L.Harrison,"September 24, 2017",1,IOS 11 This was my favorite app I told all my friends about it. However after the IOS 11 update the app stopped working properly. Hopefully someone who can assist will see my review.
81,JJoeMore,"September 26, 2017",2,Does not work well with iOS 11 Can no longer choose an existing photo to work on.
82,Mtayeb,"September 28, 2017",4,Select photo Select photo no work in ios11
83,peprmintappl,"October 4, 2017",1,Settings I used to use this app a lot. But now it’s saying “grant Microsoft selfie access to your photos” and when I try to fix it in settings there is no setting for this.
84,Yogesh_unde,"October 5, 2017",1,"NO support for iOS 11! The app asks for access to photos in settings, there is no such setting... App already has been granted access to library."
85,Dani_EG,"October 7, 2017",1,Useless on iOS 11 Can't open your photos on iOS 11. No permission to do so.
86,LilMsPris,"October 7, 2017",1,Used to like.... But now it says allow access to photos and that option does not exist in settings...please fix! This was my go-to app for pics! 😐
87,CGutie03,"October 14, 2017",2,"New update please After I did the lates update on my iPhone, I been having problems with the app. "
88,N8ureP,"October 15, 2017",1,Dropped to 1 star until they update for iOS 11 I loved this app but ever since the iOS 11 update it hasn’t worked properly. Will raise my rating back to 5 stars if they ever update.
89,SamanthaCropley,"October 22, 2017",1,Update Update will not allow you to choose a picture to edit
90,Only here for the 50 coins,"September 24, 2017",4,"doesn’t work with ios11 i love this app so much but it doesn’t work pulling up my existing pictures bc of the new update, i would give five stars if it was fixed soon"
91,MahyarSFI,"October 1, 2017",1,Not compatible with iOS 11 You cant choose picture from library
92,Babbittbabbitt,"October 5, 2017",1,Not registering access I gave the app access to my photo album but it isn’t recognizing that so I can’t edit existing photos.
93,1591cdr,"October 7, 2017",1,Fix iOS 11 issue! App is useless now by not being able to access my photo library
94,JohnLobert,"October 16, 2017",1,"No longer works This app, which used to be fantastic, no longer works with IOS 11. Until it's updated, it should be NO STARS."
95,maxamillion99999,"October 23, 2017",1,UPDATE PLZ This used to be my favorite app to brighten photos with. Not compatible with the latest iOS update — unable to give it permission to access my photos. PLEASE update!
96,sdr24,"October 26, 2017",5,Tnx for fixing Tnx for fixing the accessing to photos bug on ios11
97,Hamdan22,"October 27, 2017",5,Nice Think you very much 👍🏼
98,ChicagoChuy,"August 12, 2018",1,Crashes with iOS 11.4.1 Needs to be updated for current version. Crashes. Unable to save photos.
99,niki ansari,"March 14, 2020",1,Can not save photo after edite Why i Can not save photo after edite?? Because when i save photo close program🙈
100,Omid_r,"December 19, 2016",5,Perfect Very useful app
101,ysn.e,"July 16, 2017",5,Why 5 Camera App ??!!! 🌺 Work like Magic 👍👍👍 but!
102,Ng677,"September 21, 2017",1,It’s not match with ios 11!!! I can’t use it correctly in ios 11
103,naylen,"October 1, 2017",1,Doesn’t let me access photos since the new update! Doesn’t work since I updated to iOS 11 😢
104,Ackmed4,"October 4, 2017",1,Not working on iOS 11 Cant access to photos on ios 11. Need an update to fix this issue.
105,OneStylinMama,"October 5, 2017",1,Not working with IOS 11 update Please fix.  This is one of my main photo editing tool and I love it.
106,CharliBWI,"October 7, 2017",1,Used to love this Ap I’m unable to access my photos in my camera roll due to the new update. Please fix this.
107,Nim123456,"October 8, 2017",1,Slowly working App not work on ios 11
108,Chic606,"October 10, 2017",1,Does not work with iOS 11 The app has not been updated in a year according to the App Store.
109,breiev,"March 26, 2019",1,Defective There must be a bug. It won’t even allow me to select a photo from my album.
110,kplaxmaster,"July 28, 2016",2,Merge with Pix What does Microsoft want me to use? Pix or this? Have one story for me please...
111,Maggiepoopoo,"December 28, 2016",1,"Too much. It smoothes skin so much it looks fake like a doll. It removes all my freckles, one of my favorite things. Just looks gross and fake."
112,Tofunabiulla,"September 26, 2017",1,App not working Since iOS 11 update App not working
113,iilliya,"September 27, 2017",1,Ios 11 bug Please fix ios11 bug 
114,Newuser78677,"September 28, 2017",1,"Can’t open Used to be an amazing app, wont work since IOS 11 updated"
115,purplekiki23,"October 9, 2017",1,Dont install new iPhone update!! This app does not work with the new iPhone update.
116,Ariel1987,"October 10, 2017",1,Doesn’t work. Doesn’t work anymore since iOS 11 update 😕
117,Mrloofer,"October 18, 2017",1,Not working iOS 11 Asks for permission for photos but there’s no setting for it.
118,Adrinanabanana,"October 21, 2017",1,"Needs update!!! Please, update!!!! It doesn’t work anymore, after new IOS 😭"
119,iTunesRonald,"October 21, 2017",1,No longer works!!! Doesn't work with ios11!!! Please fix!!!!
120,Momsantana,"January 11, 2016",2,"unfinished. lacks support for brown faces. this app works like a very early beta that shouldn't be released to the public. I'm 19, and I have a pretty face. this thing airbrushes me to the point where it's comical: Google ""airbrushed Adam Sandler"" and you'll see what I mean. I also happen to be brown - on the lighter end of the spectrum, as far as brownness goes, but definitely not fair by white/""Caucasian"" measures. this app doesn't work with my skin tone. it lightens my face beyond recognition and leaves it unmatching with the rest of my body. your developers should be smart enough to know that paler face =/= better photo. basically, 90% of the photos I've tried look better before I run them through."
121,chia4855,"January 18, 2016",5,"Easy, Simple, and Effective This app is extremely user-friendly and it really does make your pictures more flattering! I think that the new icon is much more appealing to a general audience, but the previous icon was definitely more unique and memorable. Microsoft, I would recommend something that's unique and doesn't necessarily have a camera as the icon - that's old! The cute face was a refreshing change, but not good for everybody. A compromise??"
122,Zofski,"September 20, 2016",4,Cool Pretty cool selfie app.
123,Samuofh,"October 8, 2016",5,Loves 💯 loves
124,labeano2002,"March 24, 2017",1,"what happened to the softening?! i'll admit, i haven't used this app in a while, but i had a picture i wanted to soften a little, so i opened this app-- now it's just filters? lame."
125,Nora0213,"May 9, 2017",5,Lo maximoooooooooooooooo sin palabras wooooo Excelente
126,H.Faier,"October 22, 2017",1,iOS update causes MS Selfie fail 😩 Please fix the app!!
127,Sherlocksd,"October 26, 2017",1,Great but It’s amazing.. but. It needs to be  updated for ios 11
128,Tino JR,"October 30, 2018",1,Lame Don't waste your time
129,kevinmcmo121387M,"December 31, 2019",1,"View The review is , why."
130,IamPinback,"January 1, 2016",5,"Reminds me of one of my favorites... My favorite ""facial cleanup"" app of all time is ""moreBeaute2"".  The default ""Natural"" filter works just like that app.  I appreciate that it also works on existing photos and not just new selfies.  Since I'm not sure if moreBeaute2 is supported/updated anymore, I appreciate having this as an alternative.  Thanks Microsoft!"
131,MarwanJ,"January 2, 2016",4,"3D Touch Support + Integration with 3rd Parties Hi,"
132,justabob,"January 7, 2016",5,"11/10 IGN I'm usually not the most comfortable person when taking selfies, but I'm starting to finally become one with my annoying Instagram friends now that I have Microsoft Selfie! But in all serious, I really do like this app; as it makes my pictures look a lot better than before."
133,Tanyeahhh,"January 8, 2016",4,"Love it! Love this app! Curious as to why some pics in my photo album don't edit though. Only complaint/suggestion would be that the back button, after selecting a photo to edit in my album, would lead me back to the photo album rather than back to the ""take a pic, select a pic"" page. I would like to be able to view the photo in full so that I don't have to go all the way back to it. Just seems that would be the most efficient option."
134,Tony56813,"January 9, 2016",4,"PHENOMENAL APP...for my gf lol I really like this app, it cleans me up pretty well, a little bit too well. Sure my blemishes and stuff get taken off but so does a little of my facial hair??? Interesting feature, it makes me look like a baby lol. Would love to see a gender button maybe?? My gf's face looks more pretty with it, as if she had foundation. I however do not need that, and would like my facial hair back. AWESOME APP THOUGH KEEP THE UPDATES COMING!!!"
135,JosephHernandez,"January 17, 2016",5,I love the app but I don't like the new icon I really enjoyed the old icon for this app and it really made my apps looks great with that icon now this new icon looks like goggle I dislike this icon but in general the app is amazing  hopefully we can get more features like more filters and everything and another update icon for the app
136,summerGirl22,"January 18, 2016",5,"Great app! Miss the old icon Love this app. Best selfie enhancer! The old app icon was better though. It was cute and unique! And more relevant to a selfie app. The new one looks too much like every other photo app icon with a camera lens. I know the app is Microsoft, it's in the name, don't need the app icon to reflect this. Sorry but the new icon is generic and boring 👎"
137,Because I said so !!!,"January 26, 2016",5,Awesome app!!! I've been using the iPhone since they came out and this may be only the second or third time I've felt a review is worthwhile. 
138,Ei91788,"February 1, 2016",4,New icon is good That old icon with the person's face was annoying to see on my phone everyday. Thank you for changing it. 
139,oolgac,"May 29, 2016",4,Pretty good Works as you'd expect. Its a plain and simple selfie app with various filters. Has a light and dark theme mode for the app. Also has an option to turn off auto noise reduction. Can save and share photos to Facebook and other social networks. It could probably benefit from some more customization options for the photos.
140,RichieB07,"January 7, 2016",4,"Great start to a great app It basically is like the ""beautify"" setting on a lot of cameras, but this does it in a better way. The different filters, being able to adjust how intense you want it, and the overall job it does are amazing. If only it had 3D Touch support! And the ability to add more than one filter."
141,Ttytyyt,"January 8, 2016",4,"Good and needs improvement UI is clean and simple to use, but I would like to have the ability to set the opening page straight to the camera mode. Also I would like to have the option to use the volume button as the shutter button just like the default camera app"
142,B2468286838($&:7738:88183,"January 8, 2016",5,"Beautifully simple! This app doesn't have many features, just filters and exposure settings, but they make any picture look attractive, especially when you use the app multiple times for one picture."
143,~ilc~,"January 10, 2016",5,"Perfect! Very simple app, can touch up photos I wasn't able to do manually and generally doesn't look too airbrushed! It does have the option to tone down if you think the edit is too strong. It makes your photos look good, yet still very natural. I love it!"
144,Gaby alatorre,"January 10, 2016",5,"10/10 This app is so good! the only small problem is that when you click on a photo and you put pressure on it with the 3D touch , the app closes. All in all this app makes your photos look in a much better quality."
145,Jacy R.J.,"January 10, 2016",5,"So amazing!! This is super simple and easy to use! I love how it brightens your pictures up to make you look amazing, but it doesn't change TOO much and you can choose how much you want changed with a scale from 1-10. Anyway, amazing app and I'll be using it a lot! 😄"
146,Zamrano,"January 12, 2016",5,"So Good, It's like Magic Absolutely love this app... It clears alway all blemishes and airbrushes the pic to perfection! Best photo editor ever! Love the results, it's almost magical how the autocorrect nails it to perfection each time!!"
147,LilLaceyLace,"January 15, 2016",4,"Great! But... The app is actually really neat, it's almost like the perfect airbrush. It Also does wonders with Contrast and brightness."
148,BenTheJohnson,"January 15, 2016",5,"Good free app This app is really good at making you look perfect, for a free app. You should definitely try it, and if you think it looks too fake you can turn down or intensity. It's a very simple app, and only does one thing, but it does it pretty well."
149,____________brenda_______,"January 16, 2016",2,"I want the old icon back! I liked the old icon more. As for the performance of the app, it's nice. It makes people who are darker look airbrushed in an extremely obvious way. I would say I'm golden or honey colored, and I might be too dark to use this app. Also, I wish there would be an option to remove blemishes before the airbrushing takes place. I wanted to use this app because I do have skin problems, and it just blurs my acne. It's still so noticeable."
150,Guitarider17,"December 30, 2015",4,"Great for Simple Editing The app comes with 14 filters and allows you to either upload or take a photo, choose a filter, gauge the intensity and then save it back to our camera roll. Very simple for people who don't know how to utilize exposure/saturation/white balance etc."
151,Duhduh12345,"December 31, 2015",5,"Amazing and Works Perfectly! Pretty cool app that automatically adjusts the filters, lighting,etc to give you the best photo of your face. I'll be using this all the time, even downloaded for my wife too who's a selfie queen!"
152,Marcusmann1974,"December 31, 2015",5,"Phenomenal app I've used this app to clean up existing pictures from a recent NYC visit.  This app makes pics on the iPhone look fantastic - I can't believe it's a free app!!  Try it, you will love what it does to your pictures."
153,Jack the beaver,"January 11, 2016",5,Simply Amazing This is a perfect example of an app done right. Microsoft Selfie give you quick access to filters that make you look great even on your worst days. It's now my go-to app when taking a self-portrait. Awesome
154,DaniDicko,"January 12, 2016",1,"This is glorified filters This does quite literally nothing that hundreds, if not thousands, of other apps do. It is glorified filter application and insane uncontrolled editing. Sure, you can change the strength of the editing, but it takes away everything that makes someone human (the little lines, small scars, freckles...). After trying a few pictures, I promptly deleted. If I wanted to look like a robot, there are better options."
155,Mozzz,"January 13, 2016",3,"Decent Fairly simple app which works well for cleaning up skin blemishes and decent filters, but for some reason my photos are reverse image and there is no setting to change that. "
156,Terryannt,"January 17, 2016",5,"Best selfie app! I'm not really one to take selfies, but if I do, it's nice to have this app to use. You can just a bit of effect or go all out but even then it's not over the top. I like how you can also edit photos you've already taken."
157,brandonhoran,"January 18, 2016",5,"BEST SELFIE CAMERA! If I'm needing my front facing camera for a selfie, I go to this app first. If I ever forget, I upload a selfie from within the app to adjust. Even when I have morning face, it makes me look like a million bucks. So you should get it. I promise you, it's THE BEST!!!!"
158,dat_derpy_girl,"January 29, 2016",4,icon 😩😩😩 Youre honestly crazy if you think im updating the app for that ugly icon. It just looks so generic now. I mean i understand your logo needs to be there but the old one was better! It was honestly the cutest. Even if you guys come out with new things im still not updating 'til you guys change it back 😂😩🙄🙄
159,Raylor,"April 26, 2016",5,Easy This is an awesome app to simply give life to many bland pictures people often take. T is easy to use. No need for overly complicated settings. 
160,SoFarGoneFromHome,"December 30, 2015",5,"Freaking Amazing! Used to hate taking pictures of myself, now with this app I can't get enough.  Will even make your old photos look amazing!!  So why haven't you downloaded it yet?!  Lol"
