index,author_name,review_date,reviewer_ratings,review_body
33,DHosein1998,"August 20, 2017",1,"Missing Tickets I paid for a ticket (VIP Backstage Pass) to a Dave East/ PnB Rock concert, and received the confirmation email containing NO SAID TICKET! I open the EventBrite app and click on the ticket which it says I have... but there is no barcode to be scanned, and it says ""This organizer has disabled mobile tickets."" There is no option to print, and what makes it worse is that both of my friends who purchased the same ticket HAVE THE TICKET! They have the pdf version that is supposed to come in the email, and they have the app version than can be added to the apple wallet. If I miss this concert I will be extremely upset, and EventBrite better do something to fix this ASAP because the concert is TODAY!"
34,Bev1981,"August 9, 2018",4,Ver 5.2.6 Updated Review:  The newest version seems to be working as expected. I like the look and feel of the app.
35,julesdontapprove,"August 14, 2018",1,"Don’t recommend! Back in May I ordered tickets to an event and the event was cancelled last minute. I requested for an refund and waiting for a response 4-7 business days. There was no policy on refunds to the event I was going to.  I’ve tried calling the company and they transferred me to sales, I was then left on HOLD for 3-5 hours every time !!! 😡😡 I hung up and called back again and again and I tried explaining to the guy but they ALWAYS transferred me and I was left on hold for hours! I’ve tried calling every other day and it was the same process. My claim for my refund is still PENDING. It’s now three months later and haven’t heard a thing. NEVER, EVER buying tickets through Eventbrite EVER AGAIN!"
36,Neverleaveumom,"September 7, 2018",1,Unsafe conditions I went to the Festival of life on day 1 at Lincoln park in Newark and couldn’t find a parking spot and if I did luck up I would never have gotten in.  There were so many people in such a small park so I went home.  I tried again on day 2.  I found a parking spot and got in with no problem.  Not as many people.  The problem was them shooting T-shirts from that canon into the crowd of people.  One was coming my way and I was barreled into by a group of people and knocked into the elderly lady behind me.  My entire right side was hurt for 2 days.  I hope the other lady was ok.  Needless to say I never went back again.   Freebies are just not worth it even though I left empty handed.
37,Jecoreiography,"September 28, 2018",3,Issue I really enjoy using this app but there is a serious glitch with the application right now. You can access Eventbrite via the website online but if your trying to use the app it continues to close out. I’ve been waiting a little over a month to see if any update would happen to fix the issue but it hasn’t. Again I love the Eventbrite and use it quite often but I just wish I didn’t have to go online in order to access all the features and I could just use that app that I downloaded for its purpose.
38,KatDenise80,"August 30, 2019",2,"Can’t log in This app would be wonderful if it allowed you to log in. When you have the option and press the log in button, it gives you the option of using an email address or logging in with Facebook. If I choose email, there is nowhere to enter in the password associated with my account. If I choose Facebook, I get a message stating that I cannot log in because an account already exists with the email address. I can go to the mobile browser version of Eventbrite and log into my account but there is no way to do it in the app. I have an iPhone 7 Plus with the most up to date iOS."
39,amfrank,"September 18, 2019",3,"Could Be Better I love event apps, but Eventbrite lacks some key functionality. I mainly spend time browsing in the search for new events and I think the app can be improved in the following ways:"
40,Supreme Intergalactic Private,"March 20, 2017",5,"Tickets to Everything I Care About! Eventbrite lets me know about things I want to go to BEFORE they happen, so I get the tickets/passes and attend instead of see the events that HAPPENED on the evening news and thinking, ""man, I'd of loved to go to that, if only I had known about it...."". Eventbrite has my interests plus I can search other events going on in town or nearby that I might want to see. It's opening up my life!!!"
41,Danny8909,"September 19, 2017",2,"Bring ApplePay Back I use to love this app and could not recommend it to various promoters in my city for their events enough. Its biggest selling point was that is had ApplePay built in and I could easily buy my event tickets without having to find my wallet and add a card. However, by removing ApplePay from it you have made it just as cumbersome to use as other apps. You removed one of its biggest selling points and what separated it from the rest. Specially considering how easy Apple makes it to integrate into the app using the developer kit it is baffling that it is no longer on here."
42,jegomez,"October 1, 2018",3,"Frequently useless Often has trouble getting to the internet, even when other apps are just fine."
43,Gwillikurz,"November 8, 2018",5,"Eventbrite makes all of your events  hassle free! If you’re looking for something to take the stress out of what should be a great time in your life, go with Eventbrite! Makes all of your events hassle free and you starting looking forward to the events coming up on your calendar! It’s always going to be a Big Thing with Eventbrite! The best and you don’t have to do anything. But the tickets!! Set up an account."
44,CareeC,"December 28, 2018",5,"Kid Stuff Looking for something free to do with the grandkids for New Years Eve.  Looks like I found a cool event on Google, and I used this Eventbrite App to get paperless tickets. It was easy, fast and painless, and my tickets showed up instantaneously once I logged in, no problem! I always screenshot tickets, just in case, but they are there! I am going to use the app now to look for a few things to do with them during the week!"
45,shirts2019,"January 11, 2019",2,Web and App I am a big fan of EventBrite. Congrats on your ipo too. 
46,CanukMD,"June 9, 2019",1,Waste of time This app makes purchasing tickets to local events a huge pain. They list events that have already happened in the past - why are these still listed. The only way to tell if an event is past is to click on the individual event and look at year listed. When you look at the list of events all that is displayed is the month and day - not the year. So for an event that occurs with some frequency you can have two listings for the same event in the same month - and you have to click on each one to look at the year to make sure you’re purchasing the correct ticket.
47,Jamel4785,"August 23, 2019",5,"Could scan it off your iPhone or Apple Watch Never had a problem. This is the technology right now. I don’t have to get up and go to the spot or place to get tickets. I’m technically saving money from transportation, even thou there’s a fee to purchase tickets on this. I could add it to my wallet on iPhone or Apple Watch and scan it from there and not worry about losing my ticket unless I lost my phone and watch"
48,Kingwvvvy,"June 13, 2019",5,I have an idea Not sure if this is legal but it would be wonderful if you guys could show us how many people have purchased a ticket prior to an even to I can decide if I want go or not. Not actual names but just a number count of people that got a ticket off Eventbrite. Beyond that it’s an amazing app. Especially if you’re not in the mood to send that “what’s the moves/plays” text to everyone.
49,Elly the Gold Digger,"August 2, 2019",1,"Most difficult apps to use I love this apps until I want to manage my tickets.  There’s no way to edit my order.   I need to delete the old tickets or the tickets that invalid because the events were canceled, and to change my order but no... I can’t find the edit option at all.  I even go to your help center and follow all your step just to find the “edit” option but still mine doesn’t show it.  I thought I need to update the apps but mine is up to date.  All I can see were the options of share ticket and contact organizer.  What’s going on? Why are you making it impossible to edit?"
50,MBASAK😎,"May 26, 2017",4,"SO FAR SO GOOD I have to be honest, I had a couple FREE events that I didn't make this past week. BUT... in my defense, I was notified of graduations at the very LAST MINUTE. So... I couldn't skip that. Other than that, I'm loving it! I have a few events to go to for FREE & my family are also allowed or can be included to attend then as well. I hope that there are MORE FREE EVENTS for FAMILIES. I think this is the neatest app to have if your one who constantly wants to go out, or get involved, learn, or just have fun!!! THANK YOU!!!😍"
51,cforce22,"October 30, 2017",5,"It’s ok It’s a great way to have consumers sign up for events and to be able to share events. I like being able to connect this to my calendar and create FB events using this. Work that needs to happen: allow users to be able to cancel their registrations, allow administrators to update the seat and date within one session."
52,guacamole 33,"November 15, 2017",3,"Add better search controls please While I appreciate that you can change search functions by relevance, date, etc, if like to be able to default all my searches to ALWAYS be by date rather than have to change it every single time, in every single category. And I'd also like to see a search across all categories by date, rather than by relevance. Eventbrite doesn't know enough about me to have any clue what's relevant to me, & I'd rather decide myself what's relevant anyway."
53,brushka,"August 20, 2018",1,"Eventbrite wrong dates on tickets Generally it’s great to have a way of finding out most of what’s on near you through one portal, however Eventbrite loses points for lack of filters (there are very few categories, and it’s hard to narrow a search using keywords or locations), and even more points for consistently having the wrong dates on the actual tickets, almost causing me to miss several events. I’m in Sydney, so this could be something to do with US-based servers and the international date line: tickets consistently show one day later, although have only noticed this over the last few weeks."
54,Barbara6789,"October 29, 2018",3,"Difficult Getting to the e-tickets was difficult- not clear what is needed and ultimately which password was used. After downloading the App and trying several times - and providing much more information than needed - my city, my location, my phone number, my email, multiple passwords- all too cumbersome and questionable need - possible identity theft and marketing information- privacy beach etc. Also need a nickname to provide feedback- why not anonymous or go to your P.R. people?"
55,Sue TK,"January 25, 2019",5,Quick and Easy Love this app! It’s quick and easy to get tickets for local events. Love that I can save them to my wallet seamlessly and not have to sift through all my emails to find my receipt/ticket. 
56,JuliK85,"February 19, 2019",5,"Organizational Treasure I love how I can look back at the events I’ve been to, see a photo of the event to jog my memory of which workshop was which, and have the upcoming events/workshops right there to remind me what to prepare for next. I sometimes forget if I signed up for a continuing education class and on Eventbrite I will know whether or not I did. I really appreciate those features!"
57,Reevak05,"November 12, 2019",2,"Bad digital ticket design I ordered tickets from an event, expecting to receive them in an email, only to discover that to be given the privilege of adding my tickets to Apple Wallet I had to create an account and download the app, both of which I promptly deleted 2 minutes after I added the ticket to my iPhone. There are tickets included in the email, but they are a badly formatted PDF and I don’t want to take paper tickets. There should be a button on the website that is linked in the email sent after you buy tickets."
58,Raquelito,"April 23, 2020",2,"Won’t post to my calendar anymore Hi, I’ve been using this app for a few years now. Love it! However, in the last 2-3 months, it is no longer posting to my phone’s calendar. It keeps saying “failed to access calenda”. It was working fine before. My iphone, calendar, and Eventbrite apps have the most recent updates. Not sure what’s going on. Please fix. I live by my calendar, and would love to get this feature back esp because shows are being rescheduled (I liked how the app automatically updated my calendar with the new date). Ty"
59,Jessapess1983,"July 25, 2019",1,"Disappointing I ordered tickets months ago from Eventbrite still haven’t received any tickets in the mail. So, I downloaded the app to try to find a way to reach out to customer service. I click login try to & it says this email address already has an account try logging in. No links to reach out to support on the home screen. This is only the 2nd time I’ve purchased from Eventbrite but, considering I ordered tickets for this event 7 months ago & they still haven’t arrived in the mail & there’s no contact information I’m thinking that will be my last purchase from them."
60,Tii68927,"December 23, 2016",1,"Buyers Beware - no refunds! Eventbrite does not enforce good practices on sellers - so if your event is cancelled, your refund is at the mercy of the seller. Eventbrite even says a ""make good,"" like rescheduling in another state, is okay instead of a refund. "
61,Callahan66,"September 17, 2018",2,Eventbrite app has bugs I am using an Apple iPhone 7 with IOS 11.4.1. 
62,Howjjjjj,"September 27, 2018",2,"Unable to cancel tickets or events from the app I like the overall feel and quality of the app but it fails to provide basic functions. As of this current version, I am unable to cancel my tickets because this is only possible on a desktop computer/laptop. News flash: not everyone carries around their laptop when they’re on the go! If I’m in a car, train, or bus and something comes up, it’s impossible to cancel a ticket from the Eventbrite phone app. I hope this makes sense."
63,Terry1337,"December 31, 2018",5,"Good app but... The app is good, and definitely provides value but sometimes links open up in the browser app instead of the Eventbrite app. Then I need to input all of my info and login to the browser (especially with private events). It would be nice if the the app had a way to take in a url and go to the event. Otherwise it’s great and valuable."
64,Nando86,"January 4, 2019",2,Cool interface; discover feature horrible; too much spam I like the app design. It’s simple and easy to use. 
65,EB = fraud,"May 3, 2019",5,"Great app My first venture using this app was awful, issue with vendor not the app. I wrote a review about that experience but the app has great customer service and actually reads the reviews! I liked the explanation and the courtesy extended to me by Ever Brite. I have signed up for more things to do within the app. I am liking it more and more. Keep up the excellent customer service."
66,ThisIsTheOnlyGameIPlay,"May 30, 2019",1,"Tickets Don’t Appear in App I can see my tickets on the desktop website, but not in my app. There is no mistake that the emails (and passwords) are the same. I’ve received my tickets through email, but I would like to see them on the app so I don’t have to print them out. This isn’t the first event it happens with. In fact, my “past events” history is also empty in the app while the desktop website provides an accurate list. "
67,Just want sound,"November 25, 2019",1,Does not hold third party vendors accountable I purchased $80 worth of tickets for ride at event plus $4 event entrance free. The event was canceled due to weather. I submitted for a refund of just the ride not the entrance tickets. My refund was denied with “.” being the only response listed for denial. While I understand Eventbrite is a third party host they need to hold accountability for who they allow to post on there site. When I went to complain to Eventbrite there is no easy way to contact them directly. They use a system of prompt questions which where not easily able to be distinguished for this issue.
68,kessbethler,"June 26, 2019",1,"Event search unusable Just trying to do a simple keyword search for events using an iPhone X, but the results screen immediately reloads back to the default results (whatever was listed before you typed in your search terms.) Or it works for a minute or so and then reverts back to those results while you’re in the middle of scrolling through the results that had loaded. Maybe something broke with the last update and it’ll get fixed, but this makes it seem like major features aren’t being tested at all before a release goes out."
69,GTBNYC,"November 30, 2019",1,"Can’t log in This is not an issue with my phone, "
70,dipphoto,"November 26, 2016",4,No calendar? I was going to rate this a 5 star app. Then I found 3 things I wanted to do... I wanted to add it to my calendar; but you can't. I couldn't even select and past it in app. I had to open the event in the web browser do a select copy go to calendar and make a event. I would think being a event app a calendar add in to the calendar would been a shoe in. For now I'm going to stick with Meetup.
71,ogesh,"June 22, 2017",1,"😡😡😡😡😡 So, i bought my tickets about a week ago, i missed a letter when writing my email, my tickets never got to me but my card was charged, i have been trying to retrieve my tickets for an event i really really wanted to go, i hate that it is so hard for one to recover all this, i am almost counting this as a loss, i dont think i will be using this app again for getting any of my tickets?!😡😡😡 it shouldn't be this hard to get tickets you paid for!!!!! They have phone numbers that don't work and instructions that take too long to get a response!!!"
72,kaleidoscopecolors,"July 30, 2018",3,"Past/Present tickets not showing App works fine for me but the only thing I don’t like is that ever since I updated it a while ago, it won’t show any new or old ticket purchases I have made through the app. This issue needs to be fixed!!! Although, instead of the app, you can still see old and new tickets from the actual Eventbrite website, just an fyi for people that can’t access or lost their tickets."
73,BrooklynmanNYC,"August 17, 2018",5,An Eventful guide to bring “Brite-ness” to anyone’s day! Eventbrite has the formula to find the greatest of events no matter your preference and or curiosity to experience something new!  Much respect & Kudos for always providing events that tend to bring people together to enjoy the greatness of humanities true ability to interact & socialize with all walks of life! # Great Things Happen When We Live United!!!
74,Ultra Man 7,"January 31, 2019",2,"It’s just web wrapper I’m not sure why the rating is so high for this app. The service is 5 Stars, but the app is barely 2 stars. The App is not much better than using their website on your phone. It does not use standard iOS navigation conventions like being able to swipe from the left to either go back or dismiss. Also, it does not use Apple Pay. Apple Pay is a win for everyone - the service provider doesn’t have the risk of storing CC #’s and I don’t have to worry about who has my CC #."
75,calgirl23,"February 17, 2019",1,Use this app to NOT know what events are happening One of the most useless and frustrating apps ever made. Impossible to search for events that I know are happening. The app has no way to follow or get updates for organizers I'm following. I have to use my browser for all Eventbrite events and only use the app to store tickets. I can only find out what events are happening by following organizers on Facebook or Instagram because this app does absolutely nothing to notify you in time for events. The app will tell you 2 months late to sign up for events. Ugh!
76,Tiff.Renee,"September 7, 2019",5,"Search Bar The search bar doesn’t populate events and such that you know for sure are happening. Not sure if there’s a glitch in the system or what, but if I go to search events happening for that current month, it doesn’t populate all events that are currently happening via eventbrite."
77,mmggaa1,"December 17, 2019",2,"Adequate but limited Since many events use this service, many of us may buy tickets for personal use, and also work-related events. "
78,CSCP1972,"October 16, 2019",4,"Could be better It’s great for finding different events. I love the “free” filter option. However, I am not able to scroll down to read more about an event. Also, I would like for the area radius option to be available again instead of having to input specific cities. I keep getting results for events 2-3 hours away."
79,Lola Vanźant,"June 16, 2019",4,Add more filters Eventbrite is my go to for finding things to do however the search process could be more intelligent. It can take over an hour to find 1 event because you have to sift through sometimes thousands of events; when I could have just filtered events to my needs.
80,Caliaska,"October 15, 2016",4,"So far, so good I haven't had a bad experience while using the app. I think it's great that you can search for any kind of event that's happening locally in your area or if you're traveling you can view events going on over there too and you can buy your tickets with so much ease. I have had a few concerns in the past which is why I gave this app four stars."
81,Houben,"July 21, 2018",1,"Disappointed Disappointed with both the app and with their tech-support. Purchased tickets through their website, but tickets do not appear in app. Reached out to tech-support for help, got a standard answer that indicated they did not even read my request. Second plea for help resulted in them saying yes, we know about the problem. No indication that it will be resolved. "
82,av123454321,"September 25, 2018",3,"Can’t change credit card info prior to sale Some events on the service are very time sensitive, needing to enter your information very quickly before it sells out. It’d be nice to be able to pre-load your credit card information from the app. It does save your information from your last purchase which is nice, but if that has to change for any reason you’re out of luck."
