index,author_name,review_date,reviewer_ratings,review_body
31,Kirill Vostrikov,"February 11, 2019",5," This game is very enjoyable - Graphics are at the point, i found most of the jokes hilarious, and in the end, i might replay it from time to time. This game is definitely worth purchasing for its fun story, hilarious jokes, great visuals and pretty interesting gameplay."
32,Will Taylor,"August 9, 2019",3," It was fun, but it was just the same thing over and over. Story and dialogue was awesome, just falls a bit short in longevity. Finished the entire game in less than a day, so what else can I do other than the exact same thing again."
33,Dominic Dennis,"January 2, 2020",4," Fun as hell. Super simple and yes, corny dialogue but didn't matter. Found it really fun to play."
34,John Macdonald,"February 10, 2019",5," really enjoyed this. cheap price and no ads in app purchases. simple gameplay, but requires some strategy to win cases. great artwork and characters. maybe a little short, but for the price can't complain. hope we see max's adventures in politics in the future!"
35,Ray Walsh,"February 26, 2019",5," This is a really fun game. even though it has limited replayability, i would still recommend it to all. I really wish they had come out with a second one. The voice cast is well done and the quips back and forth make the game."
36,Vasileios Karympalis,"September 18, 2018",5," An awesome game with an amazing story and engaging characters. Come for the 80s style and humor, stay for the voice acting and innovative game mechanics. A true gem!"
37,Thomas Donohue,"May 30, 2019",1," This game NEEDS to be updated! Spent 5€ to buy it. At first it was working fine. First installed on an S9. Worked at the beginning and now the arrows in the corners are none responsive, which means there is no way to continue this game!"
38,Alex Bolton,"May 27, 2019",5, I'm surprised by how much I enjoyed this. The art is perfect for the game & as other folks have said the voice acting is a lovely touch. Not having any issues switching between cases like other reviews have mentioned (Pixel3XL).
39,Sarah Jorgensen,"December 2, 2019",1," Meh. Good concept but I just didn't enjoy the game for the price. Great 99 cent game, bad 5 dollar game."
40,Alexander Kohl,"May 19, 2019",4," A really entertaining game. Especially the fully voiced dialogues are hilariously witty. The only downside is the short playtime of 4 hours. Or, as Sun Tzu said: ""Opportunities multiply as they are seized."""
41,roseability86,"March 18, 2019",1," Boring!! You basically press buttons to reduce stats and try to reduce the prosecution's stats before they reduce yours. I thought it would be more like Ace Attorney where you actually interact with cases. Essentially, you watch numbers go down then buy furniture."
42,Jim Barr,"November 22, 2019",5, One of my favorite phone games. I re-play it fairly often - just wish there was more!
43,Nico Sukowski,"November 30, 2019",5," A bit short for the price but well made, funny and a somewhat challenging."
44,Conner Key,"December 26, 2019",5, This game is AMAZING! Please make more court games like this or other games with special mechanics
45,mat s,"December 1, 2019",5, Good game some say it's a bit short but it's a few hours of entertainment.
46,lakisha mcquany,"January 4, 2020",5," A wonderful and funny game, can be a real challenge but worth every penny"
47,Gareth Dewar,"November 25, 2018",5, Excellent game however completed now 7/8 times and would love to see you develop a sequel to this. Can always assist with story line ideas if requested. Massive thumbs up for the team.
48,Ginger & Tyler Reed,"June 28, 2019",1," BUYER BEWARE: As many others have stated, it is impossible to use various controls; especially at the right side of the screen. Accidently went back to previous chapter, & now i can't progress. Unacceptable!"
49,BTN Brake time nerd,"March 28, 2019",5, to be honest I never bought this game because it looked standerd. NOT!! Funny Entertaining and simple gameplay like pokemon games! to top it all of they hired real voice actors so no dialogue reading! worth the money I would buy a sequel too!
50,Ariel Aguayo,"March 30, 2019",5," With its unique gameplay, fully voiced story with recurring characters and original soundtrack, this is one of the best games for Android out there!"
51,Zih Vil,"January 5, 2020",5," This game is just hilarious, challenging, and great, well worth the money spent."
52,Eric allman,"March 23, 2019",1, dont accidentally click back to previous house. I hit the back to finish buying things at store and now can't go forward because clicking the arrow does nothing so can't continue the game without completely restarting.
53,Timothy Jones,"October 2, 2019",3," This game is fun and I loved playing it. It's challenging and amusing. I gave it three stars because I finished in two days, playing only after the kids were in bed. If there were more free play levels after the main story, I would rate higher."
54,Tayyab Wasim,"February 17, 2019",5, Amazing game. Great Voice acting and has a replayability factor that I quite enjoy. Really wish there were more games as well made as this one.
55,A Google user,"March 24, 2019",1," Give one star because it isn't optimized for Samsung. For example: cannot click on the X button to exit a window, or arrows to browse the purchase page. it's really frustrating. I will NOT change this review until this issue is fixed."
56,William Creech,"February 29, 2020",2, I purchased this game yesterday and it's not responding to anything wherever I press my finger...i have a LG Stylo 5
57,Luke,"April 13, 2019",1," Very, very underwhelming. For it's price, I expected a well built attorney game with a good story. This is just a prototype of a simple battle game where you use attacks to 'hit' witnesses and there is no story to be found."
58,Katie Clifford,"January 14, 2020",1, Crashes every time I try to go in the apartment. I want my money back. If I could put zero stars I would.
59,Christopher Niewiadomski,"March 6, 2019",2," Mind numbingly dull. Too simplistic, a hollow shell of an rpg. Looka and sounds good, that I can't deny, but the gameplay is lacking in substance, it's too shallow. Refunded."
60,Simon Owen,"April 13, 2019",2, Seems to be a good game from early playing but the fact that on android you cannot press the x button or the right button to pick your case is a huge issue.
61,Dannemund,"January 19, 2019",5," this game is effing FANTASTIC. From the music to the parody characters and snappy dialogue, it's everything you could ever want in a game."
62,Jeremy Hoffman,"April 2, 2019",3," The story is mostly obnoxious and shallow, and the gameplay is fairly luck-heavy (though honestly not more than many RPGs are), but overall the combat system is neat, and not grindy."
63,Jeroen Thompson,"October 28, 2018",5," Fun courtroom strategy game, a la Ace Attorney. Wish it was longer (both in regards to how cases play out and the main campaign)."
64,Chillia,"July 1, 2019",5," Fun and easy to get the hang of, hilarious dialogue. 10/10 would play again. I just hope the game can be longer because this is pure gem!!"
65,Lee Welsh,"September 6, 2019",5," I love this game, been playing for years. But come on guys! 7 years and no update or additional gameplay? Maybe a Devils Attorney 2? Keep this unique game alive!"
66,Corey Theiss,"February 21, 2019",5," Short and sweet. Perfect mobile game. Make sure you have the sound on, the dialogue is not to be missed."
67,David D,"October 12, 2018",4," Fun and fresh ! Need more cases, levels and customs to increase the durability of the game."
68,marquita greene,"June 4, 2019",2, After paying my $4.99 I can not go forward once looking back to where I started from. Live the game to bad I can't finish it.
69,Jordan Carson,"June 22, 2019",5, A Comedy Puzzle Game that's also an RPG. A perfect example of what mobile games can be when gameplay is the focus: Addicting bite sized fun!
70,Gorazd Milosevski,"February 4, 2019",5," about an hour in seems to be a lot of fun, a bit repetitive but has a lot of unlockables that add twists to the strategy aspect"
71,Courtenay Allen,"January 27, 2019",5," Great fun, good voice acting. simple game play, yet tricky to win difficult cases. excellently produced."
72,Jarrod,"January 19, 2019",5," Fanstastic game! Nothing to pay for once you buy it, I wish this model was more popular."
73,Simon Roberts,"April 11, 2019",5, Neat little turn based puzzle game. It's a little short but I would say it's worth the small price tag
74,Shoumitro Choudhury,"March 10, 2019",5, No ads. no waiting for energy points. No forcing you to pay. Love this game.
75,Andy Nixon,"April 16, 2019",5, I had fun and I didn't run into any problems. The game is funny and has strong turn based mechanics. Just play it. Or don't. Whatever.
76,Mike Ward,"January 3, 2020",1, I can't believe I got sucked into buying this game. It's SUPER lame. Save your hard earned cash for one that is worth it.
77,Wretched H,"October 31, 2018",5, A real FULL game. No in game purchases at all. It's well made & fun to play.
78,nathen horsley,"May 28, 2019",2, why won't it let me play it on my tablet ? I've already purchased this and tried on my phone but ran into issue's and now it's telling me I have to purchase again.
79,Benett Malcolm,"June 18, 2019",5," Actually a really good game, especially for what you pay. Legitimately challenging and has actual replay value."
80,Naizhen chen,"September 15, 2018",2, Game mechanics is boring and repetitive. Not something i expected with the raving reviews and price tag. Good graphics / soundtrack though.
81,Ozunicorn Anon,"September 14, 2019",2, Good game but.. way too short for the price charged. I finished it in a day. Far too short for a game of this price.
82,Fell_Equinox,"March 27, 2019",3," It's great so far, but I cant tap the X and I cant press the blue arrow to turn the page to buy stuff"
83,William Garner,"June 9, 2019",1," If you are a Samsung user, DO NOT BUY! The game does not allow you to ""x"" out of windows, so I was stuck within the first minute of playing. DO NOT PURCHASE!"
84,Brian Miller,"August 30, 2019",5, Have played it through 5 or 6 times. Funny dialogue and nice graphics. Wish there were more like this
85,Deja Anthony,"October 17, 2019",1," There's not much to the game. Once you buy all the apartment upgrades, there's nowhere to go. Mad I spent my money on the game. You guys need more content."
86,Mark Goldsmith,"May 18, 2019",4," I like it, just not optimised for Samsung. Hope it gets fixed, I'd love to play it properly"
87,Amber,"May 24, 2019",3, really fun game but once you finish it. its done ive had this game for idk how long and there has never been anything new added to it
88,titus martin,"December 31, 2018",4, A game that teaches u a bit of law while making u think about your next move. Really interesting with a bit of glamourous courtroom trial.
89,jose,"January 6, 2019",5," Very funny, can't stop playing it, nice idea and gameplay, very good work."
90,Porsha Spencer,"June 13, 2019",1," so overall the game is good but it's broken, the arrow buttons don't work and the red ""x"" button doesn't work either :("
91,Julie Bouchard,"February 12, 2020",4, Love this game just wish you guys would add more case and update.it...
92,Lemony Rats,"February 18, 2020",5," Really fun, and super funny dialog"
93,Fabrizio Fiorini,"September 28, 2019",5," So much fun, love the whole 80's theme and stereotype personalities in the game. Wish they'd make more"
94,Chris Bungenstock,"July 1, 2019",1, Cant use any of the arrows on the right side of the screen. Went back to a previous chapter and now I cant progress.
95,Khalid Al-Qahtani,"November 9, 2019",5," There's only one thing i didn't like, the length (take it as a compliment)"
96,Mark Waszczak,"June 18, 2019",1," will not let me close out the page under profile. evertime I tap the X, just goes to achievements. can only close app."
97,Mike Rigas,"April 14, 2019",4, I like it ...strategy turn based ....but nothing to do with attorneys just a mini game
98,Madison Heckman,"June 20, 2019",1," As others have said, I bought this only to find out that half the buttons don't work on Samsung. Extremely disappointing. I'm sure it's fun."
99,timothy mclaughlin,"March 11, 2019",4," A little repetitive, but I liked it! No regrets about buying it."
100,Ryan Johnson,"January 20, 2019",5," Why is there not a sequel? Or more to the game? This is, hands down, one of the best games available on mobile. I've replayed it 15+ times."
101,Amanda Bartholomew,"June 30, 2019",5, Lots of fun! Very entertaining dialogue and graphics!
102,Michael Bargo,"May 17, 2019",1, Galaxy Note 9 having issues with the blue arrow in menus to purchase apartment upgrades.
103,Rory Pidgeon,"June 25, 2019",1, only one star because the page right button does not work ... the button sensitivity is all off
104,Timmi Corner,"August 26, 2019",5," Fun, kitschy game. Good graphics, easy to play."
105,Makenna Wilson,"May 6, 2019",1," can not X out of anything or use the arrow button, which both are main features are the game."
106,socksinthebox,"September 23, 2018",3, It's a good game. Just too short and overpriced for what it is.
107,Gignola,"February 9, 2019",5, Fantastic game but like with most games much too short
108,Derek Gagne,"February 26, 2019",5, I love this game!!! I hope you make more or add more levels to this game! Please keep me posted!
109,David Wilkinson,"January 29, 2020",4," Great game, if a little short in the end"
110,Necro Reaper,"June 5, 2019",5, A very fun rpg. Still works great on my OP6!
111,Jennifer Parton,"September 27, 2019",5, So fun. Wish it was longer! More levels please!
112,Stu From Saturday,"March 14, 2019",4, Stupidly addictive. Really enjoyed it. Was over too soon.
113,Cody Ham,"July 3, 2019",1, Fun game but buttons don't work so I can't finish it.
114,Kaye Calda,"March 11, 2019",4, Great game but short. Please extend the game play.
115,Rajea Ricks,"January 15, 2019",5," Best game ever, I wish there were more like it. So good I wrote a review😊"
116,Maggie Franks,"December 8, 2019",5, Fun game. Wish it was longer!
117,John Aiello,"October 19, 2018",5, One of the best games i've ever played. Great storyline and great humor
118,Karen Tolbert,"March 12, 2020",5, Cute game. Enjoy trying to beat other attorneys in game. Fun to set up an apartment with money you earn.
119,Jess Basta,"October 20, 2018",4, Great game wish it was longer and had more cases
120,Kat Jennings,"July 30, 2019",5," This game is so snarky, smartass and clever. I love it! Highly entertaining!"
121,Samuel Liew,"November 16, 2019",3, Unable to connect to Google Play games
122,A Google user,"November 21, 2018",5," Fun, sarcastic game, well voice acted"
123,Steven Gutierrez,"February 17, 2019",5," addictive gameplay, easy to learn"
124,A Google user,"October 10, 2018",5, I loved this game due to the humour and the sheer quality of it as a mobile game
125,Duy Dinh,"October 12, 2019",5," Great game. Funny, excellent voice acting"
126,Grant Robertson,"March 4, 2019",1, Can't use controls on the right of the screen.
127,FTV Movies,"March 3, 2019",1, I want my money back. This game is not optimized for Samsung and it does not work.
128,Stacey Morgan,"September 4, 2019",2, Definitely not worth $6.50. Very repetitive
129,Michael Stone,"November 22, 2019",5," This game is ""Not Guilty"" 😀 great game!! I enjoy it every time!!"
130,t maz,"November 29, 2018",5, Why is there no sequal? One of the best phone games I've ever played.. If not THE best. What a great surprise this game was.
131,Carl Baker,"August 5, 2019",3, not bad...passes time....gets repetitive.
132,B F,"July 12, 2019",2, arrow buttons dont work galaxy s9.. 37 cases in don't want to start over.
133,Pumamori,"June 4, 2019",5," Fairly short, but fun and addictive."
134,Mel B,"March 28, 2020",4, It kept my attention .i enjoyed it but it was short
135,Edward Krecsik,"March 24, 2019",5, Awesome game! Wish there would be more!
136,Jake Delletro,"February 5, 2020",5, Great game I really loved it I wish there was more
137,chloe emanuel,"August 30, 2019",5, Love this game. Wish it had more levels to play
138,Andrew Dabrowski,"August 23, 2019",4," Above average of its kind, but over-priced"
139,Joe Dugan,"November 7, 2018",4, Great game but way too short
140,Syuzanna Kaszo,"July 11, 2019",1, boring and very basic. not worth the money
141,Matthew Fry,"January 21, 2019",3, Well made but samey very fast.
142,Hayden Shirley,"May 21, 2019",5, Very good game. Truly worth the $5!
143,Midnight II,"November 28, 2018",5," Enjoyable game, great graphics"
144,A.M. Hemingway,"April 10, 2020",4, Amoral attorney nabs near-perfect performance.
145,Cheyenne Winkler,"November 29, 2019",5, Great Game. Funny and super enjoyable
146,Štefan Šimík,"March 9, 2019",5," Funny, very smooth graphics"
147,TheMarquis,"November 5, 2019",1, not doing the same things last update 2016 no joke it s a dead game dont waist your money and time
148,Katherine Welsford,"November 10, 2019",5," A stupid fun game, it's great!"
149,Rochel Stade,"February 22, 2019",5, I loved this game. It's worth the $5.
150,Dom M Press,"October 26, 2019",5," Excellent little game, kept me hooked for hours"
151,Natasha Brice,"January 13, 2019",1, It's meh and I want a refund... It's all luck rather than brains....
152,Dane Shaffer,"July 20, 2019",3, some of the buttons wont work
153,Bethany Darvin,"July 9, 2019",1, not all of the controls work. waste of time.
154,Paddy Harris,"April 11, 2019",4, Less Phoenix Wright more Hearthstone but fun still
155,Kimmy Green,"April 5, 2020",4, Great game to pass the time.
156,snickerdoodle cumberbun,"March 22, 2019",5, amazingly fun and would recommend
157,Aelicia Bolyard,"January 4, 2019",1, would like a refund. just not what i expected.
158,Ace OG,"June 10, 2019",4, great game wish it was longer
159,Alex Bieger,"November 5, 2018",4," Fun game, but I'm stuck on ""On Holiday"" and don't know how to get out"
160,Tiffany Tate,"May 15, 2019",5, Clever and so much fun!
161,Clyde Mccree,"April 8, 2020",5," Trial by conduct. Jordan years of Cadillac records no bands or groups his mom is a star. What a move, what a movie. The bodyguard is the limo driver and son destined never to play golf. One day you'll remember which one has a baseball which one has a picture of mom. Stupid is as stupid does I always...Full ReviewTrial by conduct. Jordan years of Cadillac records no bands or groups his mom is a star. What a move, what a movie. The bodyguard is the limo driver and son destined never to play golf. One day you'll remember which one has a baseball which one has a picture of mom. Stupid is as stupid does I always used to say."
162,Ryan Szalay,"January 18, 2020",5, A lot of fun.
163,Nay,"September 21, 2018",5, Very fun and entertaining gane
164,Paul Springstein,"March 12, 2019",5, Lots of fun!
165,Dustin Gray,"May 23, 2019",4, entertaining and humorous
166,Addison Siemko,"February 19, 2020",5, Showed my wife one level (case) and she stole my phone immediately. I didn't get it back until she finished the game!
167,Johan Strydom,"February 23, 2020",5, Very fun game
168,XXXMLGGLMXXX,"February 5, 2019",5," Phoenix Wright, but a RPG."
169,b baker,"September 15, 2018",4," Great idea, done well!"
170,Eric Arbach,"June 16, 2019",5, I only wish they would make a part two more more! please
171,Shane Price,"April 11, 2019",5, Best game in the app store.
172,Markymark,"October 21, 2019",5, Crazy fun game!!!
173,Αγγελος βασιλειου,"April 14, 2019",1, i uninstall it within hours of purchase as i dont want it ..its my legal right and i would like you to send me my money back and cancel the payment
174,Umu Aiman Bigan,"March 7, 2020",5, Better than expected
175,J Harrison,"March 21, 2020",1, Not worth paying for
176,Stix Millone,"December 10, 2019",5, Brilliant game! Please make a D.A.2 😊
177,Face Silva,"February 2, 2019",2, ehh it's alright but not worth the price
178,Michael Wray,"May 7, 2019",1, probably would like it if I could play it on the Galaxy S9
179,Adam Mills,"November 15, 2018",5, Love this game Please make a sequel
180,Ann Marie Jo,"October 31, 2018",5, Played and completed and played it again
181,itipon somboon,"February 15, 2019",5," love it, best game ever"
182,Robert Harrington,"July 8, 2019",5, Great fun game
183,Gigi Bubblegum,"October 19, 2018",5, Devils attorney 2 please!!
184,Tito Sigilipoe,"September 27, 2018",1, Crashed when entering apartment
185,Abdulmalik Alfaris,"August 15, 2019",5, its just fun!
186,David Zapenas,"May 11, 2019",4, fun little game
187,Eric,"October 25, 2018",5, Awesome best game
188,Andrew van Wyk,"August 1, 2019",1, Honestly not even remotely fun
189,God-Mecha Gemini Anubis,"August 12, 2019",5, it's worth the price
190,Joshua Corsen,"March 11, 2019",5, good but short
191,Christopher Willis,"April 6, 2020",5," I bought this game over 5 years ago and decided to replay it today. Unlike some other Android games I've purchased in the past, this one hasn't aged a bit! Still such a unique and well thought out game. And graphics and scaling are on point."
192,Andy Sandoval,"February 19, 2020",5," It's really really really fun, the only down side is that it is short and can probably be beaten in 3 hours or so. The intro tone is extremely catchy and characters fun to watch. Strong recommend if you like light RPG elements with a quirky story and a pick-up-and-place feel."
193,Ben Cole,"December 27, 2019",5," Fun game. Basically run of the mill turn based game. There isn't a lot of creativity involved in playing the game, but it can still be intense in its own way."
194,A Google user,"August 30, 2019",5,Doh Apt is a blank white screen. Game is broken
195,Mywiah Monkweh,"September 6, 2019",5, This has to be one of the best games I've played in a long time on. It was money well spent.
196,Paul Theo Collantes,"March 8, 2020",3, This game is too short for me. Badly needs an expansion..good game though
197,Austin Hamrick,"September 13, 2019",5, Great game and great artwork. just wish there were more levels to play....
198,James Walker,"December 18, 2019",5, Just fun
199,Ben Chesley,"February 17, 2020",5, Amazing
200,Eli Pryor,"March 25, 2020",5, Excellent
201,SWEETBUTTERFLY IAmABeast,"September 10, 2019",5, Awesome game.. Would love to play another one similar.. so come on guys n gals make another... pleeeaasse!y Your fans have been waiting long enough! LoL Update 2 years after this review.. still waiting. I guess it's not going to happen. Moving on. Can't keep playing the game over and over... well ma...Full ReviewAwesome game.. Would love to play another one similar.. so come on guys n gals make another... pleeeaasse!y Your fans have been waiting long enough! LoL Update 2 years after this review.. still waiting. I guess it's not going to happen. Moving on. Can't keep playing the game over and over... well maybe a few more times ;)
202,Moca,"December 26, 2016",5,"Best Mobile Attorney Game since Wright and Co Took Off! Its hard to decipher the best mobile gaming due to saturated of in app purchases, but Devil's Attorney is a saint of a greatest mobile example done right! The story, the gameplay and the sound hit high bars! Only minor spelling errors and Cloud Backup holds back the game, but nevertheless a perfect ...Full ReviewIts hard to decipher the best mobile gaming due to saturated of in app purchases, but Devil's Attorney is a saint of a greatest mobile example done right! The story, the gameplay and the sound hit high bars! Only minor spelling errors and Cloud Backup holds back the game, but nevertheless a perfect purchase this Christmas!"
203,waseem sabjee,"December 16, 2016",3,Cloud saving doesn't always work I enjoy tbe game...but my recent progress did not get saved. When i open the app it now says 1 case won only...yet i had my third apartment before i closed tbe game.
204,Charles Klrynhans,"June 8, 2017",4," One of the most entertaining games I've played in some time. Only problem is that it's a bit short and scrolling through the 'attack menu' is a bit unwieldy, which results in selecting attacks when trying to scroll through the options. Still, great game. Really hope they release more levels."
205,Dan oram,"August 24, 2018",5, An absolute gem of a game! I must have played it ten times through and never get bored of the humour and gameplay. I just wish they would bring out a sequel
206,A Google user,"August 25, 2017",5," Love it, I love the style, the gameplay, the cartoonish elements, it's all great. I downloaded this game on a whim because I had some unused Google Play credits and never actually played it. Today, a year later, I decided to redownload it and check it out and I absolutely adore it. It's a great game...Full ReviewLove it, I love the style, the gameplay, the cartoonish elements, it's all great. I downloaded this game on a whim because I had some unused Google Play credits and never actually played it. Today, a year later, I decided to redownload it and check it out and I absolutely adore it. It's a great game."
207,Naman Gena,"July 3, 2018",5," I loooooooooove Devil's Attorney! I even have the theme song downloaded. I 
love the humour. I completed the game back in the early 2010's but playing 
it again now since I bumped into it on the Play Store. Great work, Senri!"
208,Matthew Swift,"December 28, 2017",5," I was genuinely sceptical of how good this would be for the price and thought even the good reviews could have been bogus. I'm pleased that I was wrong the game is awesome, it took me back to the great wit of monkey island. I'd love to see some more cases added over time."
209,Dee M,"December 17, 2017",5," I love this game. Have played it over and over on each difficulty setting. Its entertaining, the animation is great and voice work is excellent. Clever and witty. Very well made. Just wish it was longer, or that you'd come out with a sequel!"
210,Ainsley Goodwin,"December 29, 2016",1,"Refund Hi, do you offer refunds for this game? I played it for a bit and found I didn't enjoy it. The game is basic, and I'm not sure why in 2016 there isn't a choice to have a female attorney. There are minimal expansions and I just didn't find this was my kind of game."
